restaurant_link;restaurant_name;city;address;latitude;longitude;top_tags;price_level;meals;cuisines;special_diets;features;vegetarian_friendly;vegan_options;gluten_free;original_open_hours;avg_rating;total_reviews_count;excellent;very_good;average;poor;terrible;food;service;value
g187147-d3653310;Bistrot de Marius;Paris;6 avenue George V, 75008 Paris France;48.86546;2.301497;Mid-range, French, Seafood, European;€€-€€€;Lunch Dinner After-hours;French Seafood European;;Reservations Outdoor Seating Seating Wheelchair Accessible Serves Alcohol Table Service;N;N;N;"{""Mon"": [""12:00-15:00"", ""19:00-23:30""], ""Tue"": [""12:00-15:00"", ""19:00-23:30""], ""Wed"": [""12:00-15:00"", ""19:00-23:30""], ""Thu"": [""12:00-15:00"", ""19:00-23:30""], ""Fri"": [""12:00-15:00"", ""19:00-23:30""], ""Sat"": [""12:00-15:00"", ""19:00-23:30""], ""Sun"": [""12:00-15:00"", ""19:00-23:30""]}";3.0;348.0;14.0;31.0;17.0;14.0;10.0;3.5;3.5;3.0
g187147-d3653353;Thés de Chine;Paris;20 boulevard Saint Germain, 75005 Paris France;48.84961;2.35364;Mid-range, Chinese;€€-€€€;;Chinese;;Wheelchair Accessible;N;N;N;;5.0;12.0;0.0;1.0;0.0;0.0;0.0;4.5;5.0;4.5
g187147-d3655429;Cafe Vigouroux;Paris;10 rue des Halles, 75001 Paris France;48.85956;2.346927;Mid-range, French, Bar, Cafe;€€-€€€;Breakfast Lunch Dinner Brunch After-hours Drinks;French Bar Cafe European;;Reservations Outdoor Seating Seating Wheelchair Accessible Serves Alcohol Full Bar Free Wifi Table Service;N;N;N;"{""Mon"": [""07:00-01:00""], ""Tue"": [""07:00-01:00""], ""Wed"": [""07:00-01:00""], ""Thu"": [""07:00-01:00""], ""Fri"": [""07:00-01:00""], ""Sat"": [""08:00-01:00""], ""Sun"": [""10:00-22:00""]}";4.0;183.0;18.0;5.0;7.0;1.0;3.0;4.0;4.5;4.0
g187147-d3679440;Le Un;Paris;1 rue Lefebvre, 75015 Paris France;48.831333;2.291263;Mid-range, French;€€-€€€;Lunch Dinner After-hours;French;;Reservations Seating Wheelchair Accessible Serves Alcohol Table Service;N;N;N;"{""Mon"": [""12:00-14:00""], ""Tue"": [""12:00-14:00"", ""19:00-22:00""], ""Wed"": [""12:00-14:00"", ""19:00-22:00""], ""Thu"": [""12:00-14:00"", ""19:00-22:00""], ""Fri"": [""12:00-14:00"", ""19:00-22:00""], ""Sat"": [""19:00-22:00""], ""Sun"": []}";4.0;172.0;5.0;2.0;2.0;0.0;0.0;4.5;4.5;4.0
g187147-d3679504;The Smiths Bakery;Paris;12 rue de Buci, 75006 Paris France;48.853798;2.337192;Cheap Eats, Bakeries, French, Cafe;€;Breakfast Lunch Brunch;French Cafe European;Vegetarian Friendly, Vegan Options;Takeout Outdoor Seating Wheelchair Accessible Seating;Y;Y;N;"{""Mon"": [""09:00-00:30""], ""Tue"": [""09:00-00:30""], ""Wed"": [""09:00-00:30""], ""Thu"": [""09:00-00:30""], ""Fri"": [""09:00-00:30""], ""Sat"": [""09:00-00:30""], ""Sun"": [""09:00-00:30""]}";4.5;234.0;76.0;45.0;5.0;2.0;5.0;4.5;4.0;4.0
g187147-d3680814;Le Petit Voisin;Paris;167 rue Saint Charles, 75015 Paris France;48.842045;2.281582;Mid-range, French, European;€€-€€€;Breakfast Lunch Dinner After-hours;French European;;Reservations Outdoor Seating Seating Wheelchair Accessible Serves Alcohol Full Bar Table Service;N;N;N;"{""Mon"": [""07:00-00:00""], ""Tue"": [""07:00-00:00""], ""Wed"": [""07:00-00:00""], ""Thu"": [""07:00-00:00""], ""Fri"": [""07:00-00:00""], ""Sat"": [""07:00-00:00""], ""Sun"": [""08:00-00:00""]}";4.0;102.0;1.0;8.0;0.0;0.0;0.0;4.5;4.5;4.0
g187147-d3681406;Le Lakanal;Paris;2 avenue Rene Coty, 75014 Paris France;48.83336;2.332847;Mid-range, French, Bar, Cafe;€€-€€€;Breakfast Lunch Dinner Brunch After-hours Drinks;French Bar Cafe European;;Reservations Outdoor Seating Seating Television Wheelchair Accessible Serves Alcohol Full Bar Table Service;N;N;N;"{""Mon"": [""08:00-23:00""], ""Tue"": [""08:00-23:00""], ""Wed"": [""08:00-23:00""], ""Thu"": [""08:00-23:00""], ""Fri"": [""08:00-23:00""], ""Sat"": [""08:00-00:00""], ""Sun"": [""08:00-00:00""]}";3.5;170.0;16.0;12.0;4.0;2.0;6.0;3.5;3.5;3.5
g187147-d3681619;La Patisserie Cyril Lignac - Paul Bert;Paris;24 rue Paul Bert, 75011 Paris France;48.8526;2.385016;Mid-range, Dessert, French;€€-€€€;Drinks;French;;Takeout Wheelchair Accessible Accepts Credit Cards;N;N;N;"{""Mon"": [""07:00-19:00""], ""Tue"": [""07:00-20:00""], ""Wed"": [""07:00-20:00""], ""Thu"": [""07:00-20:00""], ""Fri"": [""07:00-20:00""], ""Sat"": [""07:00-20:00""], ""Sun"": [""07:00-20:00""]}";4.0;486.0;27.0;9.0;2.0;1.0;0.0;4.0;4.0;3.5
g187147-d3682187;Malongo Atelier Barista;Paris;50 rue Saint Andre des Arts, 75006 Paris France;48.85344;2.340659;Mid-range, Quick Bites, Cafe;€€-€€€;Breakfast;Cafe;;Takeout Seating Wheelchair Accessible Free Wifi;N;N;N;"{""Mon"": [""08:30-18:00""], ""Tue"": [""08:30-18:00""], ""Wed"": [""08:30-18:00""], ""Thu"": [""08:30-18:00""], ""Fri"": [""08:30-18:00""], ""Sat"": [""09:00-18:00""], ""Sun"": [""09:00-18:00""]}";4.0;160.0;49.0;18.0;6.0;3.0;6.0;4.5;4.0;4.0
g187147-d3693829;Beaucoup;Paris;7 rue Froissart, 75003 Paris France;48.861572;2.366194;Mid-range, French, European;€€-€€€;Dinner Brunch Lunch;French European;;Seating Serves Alcohol Full Bar Wine and Beer Accepts Mastercard Accepts Visa Free Wifi Reservations Wheelchair Accessible Accepts Credit Cards Table Service;N;N;N;"{""Mon"": [""19:30-23:00""], ""Tue"": [""19:30-23:00""], ""Wed"": [""19:30-23:00""], ""Thu"": [""19:30-23:00""], ""Fri"": [""19:30-23:00""], ""Sat"": [""12:00-14:30"", ""19:30-23:30""], ""Sun"": [""12:00-16:00"", ""19:30-22:30""]}";3.5;479.0;25.0;39.0;24.0;9.0;9.0;3.5;3.5;3.0
g187147-d3696280;L'esplanade Saint Eustache;Paris;1 rue de Turbigo, 75001 Paris France;48.86361;2.346542;Mid-range, French, Bar, European;€€-€€€;Breakfast Dinner Lunch;French Bar European;;Outdoor Seating Seating Serves Alcohol Table Service Reservations Wheelchair Accessible Full Bar;N;N;N;"{""Mon"": [""06:30-02:00""], ""Tue"": [""06:30-02:00""], ""Wed"": [""06:30-02:00""], ""Thu"": [""06:30-02:00""], ""Fri"": [""06:30-02:00""], ""Sat"": [""06:30-02:00""], ""Sun"": [""06:30-02:00""]}";3.5;123.0;10.0;12.0;9.0;0.0;5.0;3.5;3.5;3.5
g187147-d3699587;Ly Lan;Paris;4 rue d Estrees, 75007 Paris France;48.851704;2.313276;Cheap Eats, Asian, Vietnamese;€;Lunch Dinner;Vietnamese Asian;;Seating Table Service Takeout Reservations Wheelchair Accessible;N;N;N;;4.5;26.0;0.0;4.0;0.0;0.0;0.0;4.5;4.0;5.0
g187147-d3702626;Bistro des Panoramas;Paris;10 Passage des Panoramas, 75002 Paris France;48.871197;2.341717;Cheap Eats, French, European;€;Lunch Dinner;French European;;Reservations Outdoor Seating Seating Wheelchair Accessible Serves Alcohol Table Service;N;N;N;"{""Mon"": [""12:00-15:00""], ""Tue"": [""12:00-15:00"", ""18:30-23:00""], ""Wed"": [""12:00-15:00"", ""18:30-23:00""], ""Thu"": [""12:00-15:00"", ""18:30-23:00""], ""Fri"": [""12:00-15:00"", ""18:30-23:00""], ""Sat"": [""12:00-15:00"", ""18:30-23:00""], ""Sun"": []}";;;11.0;13.0;6.0;3.0;4.0;3.5;4.0;4.0
g187147-d3706603;Goûpil Le Bistrot;Paris;4 rue Claude Debussy, 75017 Paris France;48.88457;2.289201;Mid-range, French;€€-€€€;Lunch Dinner;French;;Reservations Outdoor Seating Seating Wheelchair Accessible Table Service Serves Alcohol;N;N;N;"{""Mon"": [""12:00-14:00"", ""20:00-22:00""], ""Tue"": [""12:00-14:00"", ""20:00-22:00""], ""Wed"": [""12:00-14:00"", ""20:00-22:00""], ""Thu"": [""12:00-14:00"", ""20:00-22:00""], ""Fri"": [""12:00-14:00"", ""20:00-22:00""], ""Sat"": [], ""Sun"": []}";4.5;106.0;5.0;1.0;1.0;0.0;0.0;4.5;4.5;4.0
g187147-d3721467;Stella di Mare;Paris;4 rue Alfred Durand Claye, 75014 Paris France;48.828888;2.3075;Mid-range, Italian;€€-€€€;Lunch Dinner;Italian;;Takeout Reservations Seating Serves Alcohol Table Service Wheelchair Accessible;N;N;N;"{""Mon"": [""12:00-14:30"", ""19:00-23:00""], ""Tue"": [""12:00-14:30"", ""19:00-23:00""], ""Wed"": [""12:00-14:30"", ""19:00-23:00""], ""Thu"": [""12:00-14:30"", ""19:00-23:00""], ""Fri"": [""12:00-14:30"", ""19:00-23:00""], ""Sat"": [""12:00-14:30"", ""19:00-23:00""], ""Sun"": [""19:00-23:00""]}";4.0;39.0;2.0;1.0;1.0;1.0;0.0;4.5;4.5;4.5
g187147-d3721589;Tuileries Bar;Paris;3 rue de Castiglione, 75001 Paris France;48.86571;2.32748;Mid-range, French, Bar;€€-€€€;Lunch Dinner Drinks;Bar French;;Seating Wheelchair Accessible Serves Alcohol Table Service;N;N;N;;4.0;75.0;19.0;16.0;7.0;2.0;2.0;4.5;4.0;3.5
g187147-d3722303;Sizin;Paris;36 rue du Faubourg du Temple 75011, 75011 Paris France;48.86902;2.36837;Mid-range, Turkish, Middle Eastern;€€-€€€;Lunch Dinner;Turkish Middle Eastern;;Reservations Seating Wheelchair Accessible Table Service Serves Alcohol;N;N;N;"{""Mon"": [""12:00-15:00"", ""19:00-23:30""], ""Tue"": [""12:00-15:00"", ""19:00-23:30""], ""Wed"": [""12:00-15:00"", ""19:00-23:30""], ""Thu"": [""12:00-15:00"", ""19:00-23:30""], ""Fri"": [""12:00-15:00"", ""19:00-23:30""], ""Sat"": [""12:00-15:00"", ""19:00-23:30""], ""Sun"": []}";4.0;72.0;5.0;2.0;0.0;0.0;0.0;4.0;4.0;4.0
g187147-d3727361;Pret a Manger;Paris;110 avenue de France Bibliothèque, 75013 Paris France;48.83064;2.377304;Cheap Eats, Vegetarian Friendly, Vegan Options;€;Breakfast Lunch Dinner;;Vegetarian Friendly, Vegan Options;Takeout Seating Wheelchair Accessible;Y;Y;N;"{""Mon"": [""07:30-17:00""], ""Tue"": [""07:30-17:00""], ""Wed"": [""07:30-17:00""], ""Thu"": [""07:30-17:00""], ""Fri"": [""07:30-17:00""], ""Sat"": [""09:00-17:00""], ""Sun"": [""09:00-17:00""]}";3.5;83.0;3.0;4.0;1.0;0.0;1.0;3.5;3.5;3.0
g187147-d3730051;Arnaud Larher Patissier chocolatier;Paris;93 rue de Seine, 75006 Paris France;48.85209;2.33713;Mid-range, Dessert, French;€€-€€€;;French;;Takeout Wheelchair Accessible Accepts Credit Cards;N;N;N;"{""Mon"": [], ""Tue"": [""14:00-19:30""], ""Wed"": [""10:00-19:30""], ""Thu"": [""10:00-19:30""], ""Fri"": [""10:00-20:00""], ""Sat"": [""10:00-20:00""], ""Sun"": [""10:00-19:00""]}";4.5;201.0;36.0;5.0;0.0;2.0;0.0;4.5;4.0;4.0
g187147-d3732267;Quick;Paris;25 rue de Dunkerque, 75010 Paris France;48.87993;2.35404;Cheap Eats, Quick Bites, Fast food;€;Breakfast Lunch;Fast food;;Takeout Seating Wheelchair Accessible;N;N;N;"{""Mon"": [""07:30-13:00""], ""Tue"": [""07:30-13:00""], ""Wed"": [""07:30-13:00""], ""Thu"": [""07:30-13:00""], ""Fri"": [""07:30-13:00""], ""Sat"": [""07:30-13:00""], ""Sun"": [""07:30-13:00""]}";3.0;47.0;2.0;1.0;5.0;0.0;2.0;2.5;2.5;3.0
g187147-d3733604;Aux Trois Obus;Paris;120 rue Michel Ange, 75016 Paris France;48.838467;2.25709;Mid-range, Italian, French, Bar;€€-€€€;Breakfast Lunch Dinner Drinks;French Bar European Italian;;Wheelchair Accessible Serves Alcohol Full Bar Table Service;N;N;N;"{""Mon"": [""07:00-21:00""], ""Tue"": [""07:00-21:00""], ""Wed"": [""07:00-21:00""], ""Thu"": [""07:00-21:00""], ""Fri"": [""07:00-21:00""], ""Sat"": [""07:00-21:00""], ""Sun"": [""07:00-21:00""]}";3.5;3.0;2.0;0.0;0.0;0.0;1.0;;;
g187147-d3735127;Fish and Food Café;Paris;25 rue Francoise Dolto, 75013 Paris France;48.8284;2.38058;Seafood, Healthy;;Breakfast Lunch Dinner;Seafood Healthy;;Reservations Seating Wheelchair Accessible;N;N;N;"{""Mon"": [""08:30-19:00""], ""Tue"": [""08:30-19:00""], ""Wed"": [""08:30-19:00""], ""Thu"": [""08:30-20:00""], ""Fri"": [""08:30-19:00""], ""Sat"": [""10:30-16:00""], ""Sun"": []}";3.5;16.0;1.0;0.0;0.0;0.0;0.0;4.0;3.5;3.0
g187147-d3736154;Cafe La Tour Du Temple;Paris;160 B rue du Temple, 75003 Paris France;48.86581;2.360904;Mid-range, French, Bar, Cafe;€€-€€€;Breakfast Lunch Dinner Brunch After-hours Drinks;French Bar Cafe European;;Outdoor Seating Seating Wheelchair Accessible Serves Alcohol Full Bar Table Service Reservations;N;N;N;"{""Mon"": [""06:30-02:00""], ""Tue"": [""06:30-02:00""], ""Wed"": [""06:30-02:00""], ""Thu"": [""06:30-02:00""], ""Fri"": [""06:30-02:00""], ""Sat"": [""07:30-02:00""], ""Sun"": [""07:30-02:00""]}";3.5;220.0;17.0;30.0;8.0;3.0;2.0;4.0;4.0;3.5
g187147-d3736166;Il Goto;Paris;212 B rue de Charenton, 75012 Paris France;48.84105;2.387626;Mid-range, Italian, Mediterranean, European;€€-€€€;Lunch Dinner;Italian Mediterranean European;;Reservations Seating Wheelchair Accessible Serves Alcohol Table Service;N;N;N;"{""Mon"": [""12:00-23:00""], ""Tue"": [""12:00-23:00""], ""Wed"": [""12:00-23:00""], ""Thu"": [""12:00-23:00""], ""Fri"": [""12:00-23:00""], ""Sat"": [""12:00-23:00""], ""Sun"": [""12:00-23:00""]}";4.0;188.0;8.0;4.0;2.0;0.0;0.0;4.0;4.5;3.5
g187147-d3736250;L'Olivier Restaurant;Paris;181 boulevard Brune, 75014 Paris France;48.82383;2.32367;Mid-range, Moroccan, Bar, Pub;€€-€€€;Lunch Dinner Breakfast;Bar Moroccan Pub;;Reservations Seating Wheelchair Accessible Serves Alcohol Table Service Takeout Outdoor Seating;N;N;N;"{""Mon"": [""00:00-23:59""], ""Tue"": [""00:00-23:59""], ""Wed"": [""00:00-23:59""], ""Thu"": [""00:00-23:59""], ""Fri"": [""00:00-23:59""], ""Sat"": [""00:00-23:59""], ""Sun"": [""00:00-23:59""]}";3.5;66.0;7.0;6.0;1.0;1.0;2.0;3.5;4.0;4.0
g187147-d3751439;Moka;Paris;41 rue Alain Chartier, 75015 Paris France;48.83722;2.29713;Mid-range, French, Bar, Pub;€€-€€€;Drinks;French Bar Pub;;Seating Reservations Wheelchair Accessible Table Service;N;N;N;;3.5;22.0;1.0;1.0;0.0;0.0;0.0;3.0;3.0;3.5
g187147-d3752801;Au Train De Vie;Paris;1 rue des 2 Gares, 75010 Paris France;48.8783;2.358451;Cheap Eats, French, Bar, European;€;Lunch Breakfast Dinner;French Bar European Pub;;Reservations Seating Serves Alcohol Wheelchair Accessible Table Service;N;N;N;"{""Mon"": [], ""Tue"": [""08:30-01:00""], ""Wed"": [""08:30-01:00""], ""Thu"": [""08:30-01:00""], ""Fri"": [""08:30-01:00""], ""Sat"": [""10:30-01:30""], ""Sun"": []}";4.0;46.0;6.0;6.0;1.0;0.0;0.0;4.0;4.5;4.0
g187147-d3756013;Brasserie Fontaine Saint Michel;Paris;11 Place Saint Michel, 75006 Paris France;48.85329;2.343481;Mid-range, French;€€-€€€;;French;;Outdoor Seating Seating Wheelchair Accessible Serves Alcohol Full Bar Table Service;N;N;N;;2.5;183.0;11.0;16.0;11.0;3.0;20.0;3.0;3.0;3.0
g187147-d3774423;Ginza;Paris;1 rue Corbineau, 75012 Paris France;48.83867;2.381269;Mid-range, Japanese, Sushi, Asian;€€-€€€;Lunch Dinner;Japanese Asian Sushi;;Takeout Seating Wheelchair Accessible Table Service;N;N;N;"{""Mon"": [""12:00-14:30"", ""19:00-22:30""], ""Tue"": [""12:00-14:30"", ""19:00-22:30""], ""Wed"": [""12:00-14:30"", ""19:00-22:30""], ""Thu"": [""12:00-14:30"", ""19:00-22:30""], ""Fri"": [""12:00-14:30"", ""19:00-22:30""], ""Sat"": [], ""Sun"": []}";3.5;43.0;1.0;1.0;0.0;0.0;0.0;4.0;3.5;4.0
g187147-d3778488;Workshop Issé;Paris;11 rue Saint Augustin, 75002 Paris France;48.86882;2.33708;Mid-range, Japanese;€€-€€€;Lunch Dinner;Japanese;;Takeout Seating Wheelchair Accessible;N;N;N;"{""Mon"": [""11:00-19:30""], ""Tue"": [""11:00-19:30""], ""Wed"": [""11:00-19:30""], ""Thu"": [""11:00-19:30""], ""Fri"": [""11:00-19:30""], ""Sat"": [""11:00-19:30""], ""Sun"": []}";4.5;36.0;2.0;0.0;0.0;0.0;0.0;4.5;4.5;4.0
g187147-d3782266;Bistrot L'Essentiel;Paris;168 rue d Alesia, 75014 Paris France;48.83172;2.314575;Mid-range, French;€€-€€€;Lunch Dinner;French;;Reservations Outdoor Seating Seating Wheelchair Accessible Serves Alcohol Full Bar Accepts Credit Cards Table Service;N;N;N;"{""Mon"": [""11:00-18:00""], ""Tue"": [""11:00-18:00""], ""Wed"": [""11:00-18:00""], ""Thu"": [""11:00-18:00""], ""Fri"": [""11:00-18:00""], ""Sat"": [""11:00-18:00""], ""Sun"": [""11:00-18:00""]}";4.0;337.0;34.0;30.0;2.0;0.0;3.0;4.0;4.0;4.0
g187147-d3783174;Les Anemones;Paris;41 avenue Republique 75011, Paris France;48.86522;2.374744;Cheap Eats, French, Bar, European;€;Lunch Dinner Breakfast;French Bar European Pub;;Outdoor Seating Seating Wheelchair Accessible Serves Alcohol Table Service Reservations Full Bar;N;N;N;"{""Mon"": [""06:30-02:00""], ""Tue"": [""06:30-02:00""], ""Wed"": [""06:30-02:00""], ""Thu"": [""06:30-02:00""], ""Fri"": [""06:30-02:00""], ""Sat"": [""06:30-02:00""], ""Sun"": [""06:30-02:00""]}";3.0;111.0;6.0;4.0;4.0;2.0;5.0;3.0;3.0;3.5
g187147-d3784497;Francois Pralus - Maitre Chocolatier;Paris;35 rue Rambuteau, 75004 Paris France;48.861107;2.353731;Mid-range, Dessert, French;€€-€€€;;French;;Takeout Wheelchair Accessible;N;N;N;"{""Mon"": [""10:00-19:30""], ""Tue"": [""10:00-19:30""], ""Wed"": [""10:00-19:30""], ""Thu"": [""10:00-19:30""], ""Fri"": [""10:00-19:30""], ""Sat"": [""10:00-19:30""], ""Sun"": [""10:00-19:00""]}";4.5;169.0;30.0;5.0;0.0;1.0;1.0;4.5;4.0;4.0
g187147-d3784592;Pizza Caratello;Paris;8 rue Audran, 75018 Paris France;48.885212;2.335978;Mid-range, Italian, Pizza, Mediterranean;€€-€€€;Lunch Dinner After-hours;Italian Pizza European Mediterranean;Vegetarian Friendly, Vegan Options;Takeout Wheelchair Accessible Serves Alcohol Wine and Beer Accepts Mastercard Accepts Visa Free Wifi Reservations Seating Accepts Credit Cards Table Service;Y;Y;N;"{""Mon"": [""12:00-14:30"", ""19:00-23:30""], ""Tue"": [""12:00-14:30"", ""19:00-23:30""], ""Wed"": [""19:00-23:30""], ""Thu"": [""19:00-23:30""], ""Fri"": [""12:00-14:30"", ""19:00-23:30""], ""Sat"": [""12:00-15:00"", ""19:00-23:30""], ""Sun"": [""12:00-15:00"", ""19:00-23:30""]}";4.5;565.0;118.0;39.0;6.0;3.0;1.0;4.5;4.5;4.5
g187147-d3793929;Traiteur Express Tolbiac;Paris;79 rue de Tolbiac, 75013 Paris France;48.8271;2.36792;Cheap Eats, Chinese, Fast food, Asian;€;Lunch Dinner Drinks;Chinese Asian Fast food;;Takeout Reservations Seating Street Parking Wheelchair Accessible Wine and Beer Accepts Mastercard Accepts Visa Digital Payments Accepts Credit Cards Dog Friendly Non-smoking restaurants;N;N;N;"{""Mon"": [""10:00-19:00""], ""Tue"": [""10:00-19:00""], ""Wed"": [""10:00-19:00""], ""Thu"": [""10:00-19:00""], ""Fri"": [""10:00-19:00""], ""Sat"": [""10:00-19:00""], ""Sun"": [""10:00-19:00""]}";4.0;14.0;0.0;1.0;0.0;0.0;0.0;3.5;4.0;3.5
g187147-d3809372;Brasserie Flo;Paris;Terminal 2 Area F2 Charles de Gaulle Airport, Paris France;48.87293;2.29634;Mid-range, French;€€-€€€;Lunch Dinner;French;;Seating Wheelchair Accessible;N;N;N;"{""Mon"": [""12:00-15:00"", ""19:00-23:00""], ""Tue"": [""12:00-15:00"", ""19:00-23:00""], ""Wed"": [""12:00-15:00"", ""19:00-23:00""], ""Thu"": [""12:00-15:00"", ""19:00-23:00""], ""Fri"": [""12:00-15:00"", ""19:00-23:00""], ""Sat"": [""12:00-15:00"", ""19:00-00:00""], ""Sun"": [""12:00-15:00"", ""19:00-00:00""]}";3.0;41.0;2.0;6.0;1.0;1.0;1.0;3.0;3.5;2.5
g187147-d3831014;O Beret Basque;Paris;4 boulevard de Denain 75010, 75010 Paris France;48.878967;2.354219;Mid-range, French, Bar, European;€€-€€€;Lunch Dinner Breakfast;French Bar European;;Reservations Outdoor Seating Seating Wheelchair Accessible Serves Alcohol Full Bar Table Service Television;N;N;N;"{""Mon"": [""07:00-22:30""], ""Tue"": [""07:00-22:30""], ""Wed"": [""07:00-22:30""], ""Thu"": [""07:00-22:30""], ""Fri"": [""07:00-22:30""], ""Sat"": [""09:00-22:30""], ""Sun"": []}";4.0;150.0;14.0;26.0;3.0;1.0;3.0;4.0;4.0;4.0
g187147-d3833313;Le Renouveau;Paris;100 rue du Faubourg Saint Martin, 75010 Paris France;48.873383;2.35834;Mid-range, French, European;€€-€€€;Lunch Dinner;French European;;Reservations Wheelchair Accessible Table Service Outdoor Seating Seating;N;N;N;;4.0;19.0;6.0;4.0;0.0;0.0;0.0;4.5;4.5;4.0
g187147-d3834688;Forum Sushi;Paris;55 boulevard de Sebastopol, 75001 Paris France;48.862278;2.350236;Mid-range, Japanese, Sushi, Asian;€€-€€€;Lunch Dinner;Japanese Asian Sushi;;Takeout Seating Serves Alcohol Table Service Reservations Wheelchair Accessible;N;N;N;"{""Mon"": [""12:00-15:00"", ""19:00-22:00""], ""Tue"": [""12:00-15:00"", ""19:00-22:00""], ""Wed"": [""12:00-15:00"", ""19:00-22:00""], ""Thu"": [""12:00-15:00"", ""19:00-22:00""], ""Fri"": [""12:00-15:00"", ""19:00-22:00""], ""Sat"": [""12:00-15:00"", ""19:00-22:00""], ""Sun"": []}";4.0;33.0;0.0;1.0;0.0;1.0;0.0;4.0;4.5;4.5
g187147-d3839668;Le Cabanon de l'Ecailler;Paris;14 Place Constantin Brancusi, 75014 Paris France;48.837055;2.320972;Mid-range, Seafood;€€-€€€;Lunch Dinner;Seafood;;Reservations Seating Wheelchair Accessible Serves Alcohol Table Service Outdoor Seating;N;N;N;"{""Mon"": [], ""Tue"": [""12:00-14:30"", ""19:00-22:30""], ""Wed"": [""12:00-14:30"", ""19:00-22:30""], ""Thu"": [""12:00-14:30"", ""19:00-22:30""], ""Fri"": [""12:00-14:30"", ""19:00-22:30""], ""Sat"": [""12:00-14:30"", ""19:00-22:30""], ""Sun"": []}";4.0;111.0;7.0;1.0;1.0;0.0;0.0;4.5;4.5;4.0
g187147-d3843094;Le Tourne Bouchon;Paris;71 boulevard Raspail, 75006 Paris France;48.849213;2.327472;Cheap Eats, French, Cafe, Tunisian;€;Lunch Breakfast Dinner Drinks;French Cafe Tunisian;;Reservations Outdoor Seating Seating Wheelchair Accessible Table Service;N;N;N;"{""Mon"": [""08:00-20:30""], ""Tue"": [""08:00-20:30""], ""Wed"": [""08:00-20:30""], ""Thu"": [""08:00-20:30""], ""Fri"": [""08:00-20:30""], ""Sat"": [], ""Sun"": [""08:00-20:30""]}";4.5;35.0;4.0;0.0;1.0;0.0;0.0;4.5;4.5;4.5
g187147-d3843138;Le Patio Des Champs;Paris;26 avenue des Champs Elysees, 75008 Paris France;48.86977;2.30876;Mid-range, European, Contemporary;€€-€€€;Lunch Dinner;European Contemporary;;Reservations Seating Outdoor Seating Wheelchair Accessible Serves Alcohol Table Service;N;N;N;"{""Mon"": [""11:00-23:00""], ""Tue"": [""11:00-23:00""], ""Wed"": [""11:00-23:00""], ""Thu"": [""11:00-23:00""], ""Fri"": [""11:00-23:00""], ""Sat"": [""11:00-23:00""], ""Sun"": [""11:00-23:00""]}";4.0;69.0;2.0;5.0;1.0;2.0;0.0;4.0;4.0;3.5
g187147-d3845040;Bistrot du 9eme;Paris;1 rue Frochot, 75009 Paris France;48.881;2.337675;Mid-range, French, Bar, European;€€-€€€;Breakfast Lunch Dinner After-hours;French Bar European;;Reservations Outdoor Seating Seating Wheelchair Accessible Serves Alcohol Full Bar Table Service;N;N;N;"{""Mon"": [""07:00-02:00""], ""Tue"": [""07:00-02:00""], ""Wed"": [""07:00-02:00""], ""Thu"": [""07:00-02:00""], ""Fri"": [""07:00-02:00""], ""Sat"": [""07:00-02:00""], ""Sun"": [""07:00-02:00""]}";3.5;180.0;17.0;16.0;9.0;4.0;9.0;4.0;4.0;3.5
g187147-d3847882;Le Bistrot de la Gaite;Paris;7 rue Papin, 75003 Paris France;48.867058;2.353397;Mid-range, French, Bar, European;€€-€€€;Breakfast Lunch Dinner;Bar European French;;Reservations Seating Wheelchair Accessible Serves Alcohol Table Service Outdoor Seating Free Wifi;N;N;N;"{""Mon"": [""08:00-00:00""], ""Tue"": [""08:00-00:00""], ""Wed"": [""08:00-00:00""], ""Thu"": [""08:00-00:00""], ""Fri"": [""08:00-00:00""], ""Sat"": [""10:00-00:00""], ""Sun"": [""10:00-22:30""]}";3.0;156.0;1.0;8.0;3.0;2.0;4.0;3.0;3.0;3.0
